region,province,district,city_kab_name,sub_district,postal_code
Central Java,Jawa Tengah,Manggung,Temanggung,Temanggung,56224
Central Java,Jawa Tengah,Manggung,Temanggung,Temanggung,56228
Central Java,Jawa Tengah,Manggung,Temanggung,Temanggung,56225
Central Java,Jawa Tengah,Manggung,Temanggung,Temanggung,56227
Central Java,Jawa Tengah,Manggung,Temanggung,Temanggung,56221
Central Java,Jawa Tengah,Manggung,Temanggung,Temanggung,56212
Central Java,Jawa Tengah,Manggung,Temanggung,Temanggung,56213
Central Java,Jawa Tengah,Purworemblo,Grobogan,Tegowanu,58165
Central Java,Jawa Tengah,Manggung,Magelang,Tegalrejo,56192
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Timur,52124
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Timur,52123
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Timur,52121
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Timur,52122
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Timur,52125
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52137
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52138
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52133
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52132
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52136
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52134
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52131
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Selatan,52135
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Barat,52115
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Barat,52114
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Barat,52112
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Barat,52117
Central Java,Jawa Tengah,Bregal,Tegal,Tegal Barat,52111
Central Java,Jawa Tengah,Dekupar,Pati,Tayu,59155
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Tawangsari,57561
Central Java,Jawa Tengah,Sukaten,Karanganyar,Tawangmangu,57792
Central Java,Jawa Tengah,Purworemblo,Grobogan,Tawangharjo,58191
Central Java,Jawa Tengah,Sukaten,Karanganyar,Tasikmadu,57722
Central Java,Jawa Tengah,Sukaten,Karanganyar,Tasikmadu,57721
Central Java,Jawa Tengah,Bregal,Tegal,Tarub,52184
Central Java,Jawa Tengah,Sukaten,Sragen,Tanon,57277
Central Java,Jawa Tengah,Bregal,Brebes,Tanjung,52254
Central Java,Jawa Tengah,Purworemblo,Grobogan,Tanggungharjo,58166
Central Java,Jawa Tengah,Sukaten,Sragen,Tangen,57261
Central Java,Jawa Tengah,Dekupar,Pati,Tambakromo,59174
Central Java,Jawa Tengah,Purbomas,Banyumas,Tambak,53196
Central Java,Jawa Tengah,Pematang,Pemalang,Taman,52361
Central Java,Jawa Tengah,Pematang,Pekalongan,Talun,51192
Central Java,Jawa Tengah,Bregal,Tegal,Talang,52193
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59422
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59429
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59421
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59425
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59428
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59423
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59424
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59426
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59451
Central Java,Jawa Tengah,Dekupar,Jepara,Tahunan,59427
Central Java,Jawa Tengah,Kerangga,Semarang,Susukan,50777
Central Java,Jawa Tengah,Jarbo,Banjarnegara,Susukan,53475
Central Java,Jawa Tengah,Kerangga,Semarang,Suruh,50776
Central Java,Jawa Tengah,Kerangga,Semarang,Suruh,50186
Central Java,Jawa Tengah,Bregal,Tegal,Surodadi,52182
Central Java,Jawa Tengah,Purbomas,Banyumas,Sumpiuh,53195
Central Java,Jawa Tengah,Kerangga,Semarang,Sumowono,50662
Central Java,Jawa Tengah,Kerangga,Semarang,Sumowono,50123
Central Java,Jawa Tengah,Kerangga,Semarang,Sumowono,50611
Central Java,Jawa Tengah,Sukaten,Sragen,Sumberlawang,57272
Central Java,Jawa Tengah,Purworemblo,Rembang,Sumber,59253
Central Java,Jawa Tengah,Purbomas,Banyumas,Sumbang,53183
Central Java,Jawa Tengah,Purworemblo,Rembang,Sulang,59254
Central Java,Jawa Tengah,Kerangga,Kendal,Sukorejo,51363
Central Java,Jawa Tengah,Dekupar,Pati,Sukolilo,59172
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57551
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57519
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57524
Central Java,Jawa Tengah,Jarbo,Wonosobo,Sukoharjo,56362
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57514
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57511
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57513
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57516
Central Java,Jawa Tengah,Sukaten,Sukoharjo,Sukoharjo,57512
Central Java,Jawa Tengah,Sukaten,Sragen,Sukodono,57263
Central Java,Jawa Tengah,Pematang,Batang,Subah,51262
Central Java,Jawa Tengah,Bregal,Kebumen,Sruweng,54362
Central Java,Jawa Tengah,Manggung,Magelang,Srumbung,56483
Central Java,Jawa Tengah,Pematang,Pekalongan,Sragi,51155
Central Java,Jawa Tengah,Sukaten,Sragen,Sragen,57216
Central Java,Jawa Tengah,Sukaten,Sragen,Sragen,57211
Central Java,Jawa Tengah,Sukaten,Sragen,Sragen,57215
Central Java,Jawa Tengah,Sukaten,Sragen,Sragen,57213
Central Java,Jawa Tengah,Sukaten,Sragen,Sragen,57212
Central Java,Jawa Tengah,Sukaten,Sragen,Sragen,57214
Central Java,Jawa Tengah,Bregal,Brebes,Songgom,52266
Central Java,Jawa Tengah,Purbomas,Banyumas,Somagede,53193
Central Java,Jawa Tengah,Purbomas,Banyumas,Sokaraja,53181
Central Java,Jawa Tengah,Purworemblo,Rembang,Sluke,59272
Central Java,Jawa Tengah,Sukaten,Wonogiri,Slogohimo,57694
Central Java,Jawa Tengah,Bregal,Tegal,Slawi,52419
Central Java,Jawa Tengah,Bregal,Tegal,Slawi,52418
Central Java,Jawa Tengah,Bregal,Tegal,Slawi,52411
Central Java,Jawa Tengah,Bregal,Tegal,Slawi,52416
